VARIABLE,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
Agricultural Demand|Crops,614.9205000000001,744.8549999999999,975.5077,1359.5968000000005,1970.6827,3178.7241,4743.143500000001,6714.4888,9016.6166,11274.1672,13960.404799999998
Agricultural Demand|Crops|Energy,0.0,126.3941,318.0291,674.169,1305.3822,2671.4653,4466.9308,6768.122,9489.036499999998,12175.3748,15423.2148
Agricultural Demand|Livestock,92.7071,95.5453,103.6662,114.0567,125.1982,137.2223,150.1813,162.83950000000002,174.5556,184.6748,193.0706
Agricultural Production|Crops|Energy,0.0,0.0,12.192,29.4659,81.1131,254.40870000000004,502.4497999999999,826.1024,1207.4985,1518.7535,1890.9875
Agricultural Production|Crops|Non-Energy,1037.8725,1130.6328,1325.7103,1591.7039000000002,1884.5548,2214.1145,2562.0748,2926.5033000000003,3296.7604,3693.6351,4095.7479
Agricultural Production|Livestock,97.5993,101.50409999999998,111.7647,124.3879,137.7315,151.5978,166.121,180.06220000000002,192.7561,203.3534,211.4839
Capacity|Electricity,1916.5168,2132.9081,2554.973,3047.9935000000005,3799.8401,4786.2751,5848.8635,7179.1175,8788.9913,10771.4883,13076.302699999998
Capacity|Electricity|Biomass,48.5658,48.1892,53.50260000000001,60.1279,76.0182,129.2508,204.8753,301.4621,411.619,488.2983,572.3371000000001
Capacity|Electricity|Coal,704.0272000000001,823.8363,1108.8986,1440.4124000000002,1944.4703,2567.6165,3294.3389,4242.63,5414.1033,6941.2544,8738.508900000003
Capacity|Electricity|Gas,317.5566999999999,341.3724,417.3607,509.1804000000001,596.7193,673.7294999999999,725.2346,791.9685,870.0017,963.8369,1075.7524
Capacity|Electricity|Geothermal,4.2794,4.3586,5.2183,6.029,6.9205000000000005,8.0804,9.7037,11.7447,14.2352,17.2637,20.922
Capacity|Electricity|Hydro,375.3309,409.2557,442.1368,459.4263,492.453,556.1253,581.0717,586.0381,589.3728,593.8841,597.1852
Capacity|Electricity|Nuclear,362.4028,384.1661,371.262,375.0358,427.715,540.1861,674.1213,836.4191000000001,1033.3533000000002,1273.9328,1562.0771
Capacity|Electricity|Oil,71.1784,78.35159999999999,98.5184,125.5318,164.42030000000003,200.4497,225.45720000000003,246.42490000000004,259.3261,247.0898,206.10840000000005
Capacity|Electricity|Solar,1.0911,4.603400000000001,9.800400000000002,17.612,29.4111,44.7664,54.8552,66.5539,80.76509999999999,100.5132,123.3159
Capacity|Electricity|Solar|PV,1.0911,4.603400000000001,9.800400000000002,17.612,29.4111,44.7664,54.8552,66.5539,80.76509999999999,100.5132,123.3159
Capacity|Electricity|Wind,32.0849,38.7751,48.274800000000006,54.6382,61.7125,66.07029999999999,79.20559999999999,95.8762,116.2144,145.4151,180.09549999999996
Capacity|Electricity|Wind|Onshore,32.0849,38.7751,48.274800000000006,54.6382,61.7125,66.07029999999999,79.20559999999999,95.8762,116.2144,145.4151,180.09549999999996
Consumption,26300.0613,27490.2795,34568.8329,45608.653600000005,60357.7825,77475.6816,98181.9348,124005.3409,154867.5076,190708.7907,232679.1909
Emissions|BC,1.3532000000000002,1.1002999999999998,0.8132,0.5497,0.5161,0.475,0.4549,0.4311,0.4033,0.3692999999999999,0.3327
Emissions|CH4,71.6535,74.0056,81.2407,90.2708,100.4464,111.376,123.0554,134.7445,145.73170000000002,156.32170000000002,165.4921
Emissions|CH4|Land Use,29.8165,31.0379,34.2958,38.2881,42.4786,46.89769999999999,51.5877,56.1156,60.23,63.5373,65.8703
Emissions|CO,148.8656,117.8853,105.1571,95.2236,96.6834,97.6086,96.4828,93.8862,88.48,78.3449,62.0702
Emissions|CO2,13280.7596,13896.9249,15945.0505,18543.7324,22051.681,25561.462,29973.712700000004,34908.37320000001,40376.94440000001,46417.69009999999,53216.4728
Emissions|CO2|Fossil Fuels and Industry,13023.0145,13367.4862,15287.8124,17920.9678,21455.5981,24926.9684,29162.7862,34159.8762,39757.2399,45939.3358,52708.61370000001
Emissions|CO2|Land Use,257.745,529.4385,657.2379,622.7644999999999,596.0828000000001,634.4935999999999,810.9264,748.4969,619.7043000000001,478.3541000000001,507.8591
Emissions|F-Gases,362.6185,487.4210000000001,723.3525999999999,778.5146000000002,852.5065999999999,942.5555,1049.7572,1170.3512,1264.8049999999998,1325.1061000000002,1370.5468999999998
Emissions|Kyoto Gases,16268.058899999998,17099.134700000002,19654.6205,22651.7345,26620.2665,30629.6353,35589.8135,41091.685300000005,47082.2345,53592.1065,60797.5019
Emissions|N2O,2796.4468,2901.5022000000004,3205.3627,3599.7299000000003,4043.3429,4500.719700000001,4999.8722,5517.9443,6030.8433,6514.3101,6956.980600000001
Emissions|N2O|Land Use,1576.2691,1661.9723,1865.3326,2124.3957,2403.4775000000004,2707.4480000000003,3028.9658,3348.5622,3651.3994,3928.1376,4162.3114000000005
Emissions|NH3,12.4649,12.7625,13.375,14.2069,15.0936,16.0057,16.893,17.7598,18.5534,19.2765,19.8193
Emissions|NOx,36.85849999999999,28.585500000000007,22.9615,16.5214,16.4138,15.7498,16.1191,16.375400000000003,16.3845,16.0632,15.471799999999998
Emissions|OC,3.8169,3.4988,2.9886,2.5646000000000004,2.3421000000000003,2.1074,1.9839,1.8663,1.7529,1.639,1.5299
Emissions|Sulfur,30.7665,21.9333,16.9419,11.165500000000002,10.0126,8.439799999999998,8.5439,8.5619,8.4644,8.2759,8.0162
Emissions|VOC,39.258,34.5128,30.967,27.4982,27.7105,27.7974,25.2644,22.2055,18.5371,14.2875,9.3459
Final Energy,152.83870000000002,153.67010000000002,169.26289999999997,193.3734,225.3469,256.0478,290.6984,328.8815,368.7627,404.4072,440.2875000000001
Final Energy|Electricity,31.5526,35.1617,42.684900000000006,51.55499999999999,64.6644,81.68979999999999,100.0791,123.3304,151.47699999999998,186.0563,226.69100000000003
Final Energy|Gases,32.32770000000001,31.9592,35.357899999999994,40.035,44.43039999999999,47.9557,53.475100000000005,60.1208,67.45009999999999,74.6637,82.25089999999999
Final Energy|Heat,2.2219,2.436500000000001,2.8252,3.3021,3.9695,4.882199999999999,5.8774,7.0955,8.5196,10.1678,11.961
Final Energy|Industry,52.0812,51.5288,53.792,57.3629,63.4479,68.598,74.5214,81.149,87.80640000000001,92.6589,96.86379999999998
Final Energy|Liquids,74.8561,73.7968,79.5882,90.5012,104.7265,114.3526,124.4248,131.7421,134.9874,127.5004,113.7753
Final Energy|Residential and Commercial,54.9939,56.6072,64.861,76.56590000000001,91.5989,107.3232,124.8079,144.3209,165.145,185.8423,207.3176
Final Energy|Solids,11.6946,10.0748,8.4231,7.4513,6.8937,6.400200000000001,5.996699999999999,5.6848,5.3821,5.0543,4.6575
Final Energy|Solids|Biomass,5.3316,4.7662,4.1175,3.6433,3.2385,2.8359,2.4642,2.1339,1.8307,1.5497999999999998,1.2949
Final Energy|Solids|Coal,6.3629,5.3089,4.3057,3.8079,3.6552,3.5644,3.5324,3.5511000000000004,3.5514,3.5045999999999995,3.3625
Final Energy|Transportation,45.76370000000001,45.5343,50.6097,59.4446,70.3001,80.12659999999998,91.3692,103.4116,115.8112,125.9061,136.1062
GDP|PPP,31628.8041,33226.6457,42195.9883,56135.05439999999,74664.7779,96075.2958,121835.1655,153878.30610000002,191985.5648,236166.332,287410.1829
Land Cover|Built-up Area,26.093,26.093,26.093,26.093,26.093,26.093,26.093,26.093,26.093,26.093,26.093
Land Cover|Cropland,469.1089,475.4951,495.3775,518.6745,541.6826000000001,569.3841,608.2932,646.1072999999999,680.9691,708.3788,732.1442
Land Cover|Forest,993.4079,987.943,971.6206,953.7489,936.178,915.3774,886.3297,858.4168999999999,832.8257000000001,812.8164999999999,794.6321
Land Cover|Pasture,747.5500999999999,746.3886,746.2509,745.3646,746.2955,746.1417000000001,745.4104,745.4688,745.7903,745.5452,741.9532999999999
Population,1082.6538,1114.9695,1188.9999,1277.1656,1367.562,1463.6911999999998,1564.4877999999997,1656.5350999999998,1735.2986,1794.4833,1833.7809
Primary Energy,201.2718,206.2362,232.6622,269.6952,320.01249999999993,371.4931,433.2937,505.2843,585.0489000000001,669.2544,762.0270999999999
Primary Energy|Biomass,8.0831,8.0836,8.594,9.9846,12.599299999999998,17.9219,24.9311,34.0427,44.943,56.7417,71.3977
Primary Energy|Biomass|w/o CCS,8.0831,8.0836,8.594,9.9846,12.599299999999998,17.9219,24.9311,34.0427,44.943,56.7417,71.3977
Primary Energy|Coal,45.784600000000005,50.2966,62.1905,75.99199999999999,97.03539999999998,121.4658,153.7391,195.60780000000003,247.0025,313.7062,392.40100000000007
Primary Energy|Coal|w/o CCS,45.784600000000005,50.2966,62.1905,75.99199999999999,97.03539999999998,121.4658,153.7391,195.60780000000003,247.0025,313.7062,392.40100000000007
Primary Energy|Fossil,179.9615,183.9126,209.34220000000005,244.38360000000003,290.2166,332.7383,383.8166,442.5059,506.3373,572.545,643.296
Primary Energy|Fossil|w/o CCS,179.9615,183.9126,209.34220000000005,244.38360000000003,290.2166,332.7383,383.8166,442.5059,506.3373,572.545,643.296
Primary Energy|Gas,49.7863,50.3532,57.1625,66.0703,74.6712,81.94590000000001,90.0692,100.0469,111.1435,123.0043,136.6404
Primary Energy|Gas|w/o CCS,49.7863,50.3532,57.1625,66.0703,74.6712,81.94590000000001,90.0692,100.0469,111.1435,123.0043,136.6404
Primary Energy|Geothermal,0.1071,0.1086999999999999,0.1301999999999999,0.151,0.1718,0.199,0.238,0.2882,0.3495999999999999,0.4238,0.5128
Primary Energy|Hydro,4.7347,5.162599999999999,5.5775,5.795599999999999,6.2122,7.0154000000000005,7.330100000000001,7.3927,7.4348,7.491700000000001,7.533300000000001
Primary Energy|Non-Biomass Renewables,5.219200000000001,5.7456,6.3253,6.6958,7.3045,8.306000000000001,8.8816,9.266,9.6996,10.2975,10.9769
Primary Energy|Nuclear,8.0078,8.4944,8.4006,8.631099999999998,9.8921,12.526699999999998,15.6644,19.4696,24.0691,29.6703,36.3564
Primary Energy|Oil,84.3906,83.2625,89.9892,102.3211,118.51,129.3266,140.00820000000002,146.851,148.1912,135.8347,114.2547
Primary Energy|Oil|w/o CCS,84.3906,83.2625,89.9892,102.3211,118.51,129.3266,140.00820000000002,146.851,148.1912,135.8347,114.2547
Primary Energy|Other,0.0347,0.0343,0.038,0.0419,0.0465,0.0511999999999999,0.0566,0.0624,0.069,0.0762,0.0842
Primary Energy|Secondary Energy Trade,-4.9953,-5.3349,-6.0173,-6.9436,-8.561399999999999,-10.7214,-13.1468,-16.2462,-19.9908,-24.4725,-29.3494
Primary Energy|Solar,0.0086,0.0363,0.0771,0.1388,0.2318,0.353,0.4323999999999999,0.5247999999999999,0.6367999999999999,0.7924999999999999,0.9721
Primary Energy|Wind,0.3339,0.4034999999999999,0.5023000000000001,0.5686999999999999,0.6422,0.6876,0.8243000000000001,0.9979,1.2095000000000002,1.5132,1.8743
Secondary Energy|Electricity,36.1824,40.132200000000005,48.0585,57.5522,72.002,90.947,111.5854,137.5597,168.9405,207.233,251.6941
Secondary Energy|Electricity|Biomass,1.0721,1.0638,1.1812000000000002,1.3274,1.6784,2.8534,4.5227,6.6551,9.086899999999998,10.7796,12.6348
Secondary Energy|Electricity|Biomass|w/o CCS,1.0721,1.0638,1.1812000000000002,1.3274,1.6784,2.8534,4.5227,6.6551,9.086899999999998,10.7796,12.6348
Secondary Energy|Electricity|Coal,13.3218,15.5888,20.9827,27.2556,36.7935,48.5849,62.336,80.27969999999999,102.4464,131.3434,165.35129999999998
Secondary Energy|Electricity|Coal|w/o CCS,13.3218,15.5888,20.9827,27.2556,36.7935,48.5849,62.336,80.27969999999999,102.4464,131.3434,165.35129999999998
Secondary Energy|Electricity|Gas,7.010300000000001,7.5361,9.2136,11.2405,13.1731,14.8731,16.009999999999998,17.4833,19.206,21.2775,23.7481
Secondary Energy|Electricity|Gas|w/o CCS,7.010300000000001,7.5361,9.2136,11.2405,13.1731,14.8731,16.009999999999998,17.4833,19.206,21.2775,23.7481
Secondary Energy|Electricity|Geothermal,0.0944,0.0962,0.1152,0.1333,0.1528,0.1783,0.2140999999999999,0.2593,0.3143,0.3812,0.4618
Secondary Energy|Electricity|Hydro,4.7347,5.162599999999999,5.5775,5.795599999999999,6.2122,7.0154000000000005,7.330100000000001,7.3927,7.4348,7.491700000000001,7.533300000000001
Secondary Energy|Electricity|Non-Biomass Renewables,5.206400000000001,5.7331,6.3103,6.6781,7.2854,8.2854,8.8577,9.2369,9.6644,10.2549,10.925900000000002
Secondary Energy|Electricity|Nuclear,8.0003,8.4807,8.1959,8.279200000000001,9.4421,11.9251,14.8819,18.4646,22.8121,28.1232,34.484100000000005
Secondary Energy|Electricity|Oil,1.5713,1.7296999999999998,2.1749,2.7712000000000003,3.6297,4.4251000000000005,4.9771,5.44,5.724800000000001,5.454600000000001,4.5499
Secondary Energy|Electricity|Solar,0.0086,0.0363,0.0771,0.1388,0.2318,0.353,0.4323999999999999,0.5247999999999999,0.6367999999999999,0.7924999999999999,0.9721
Secondary Energy|Electricity|Wind,0.3339,0.4034999999999999,0.5023000000000001,0.5686999999999999,0.6422,0.6876,0.8243000000000001,0.9979,1.2095000000000002,1.5132,1.8743
Secondary Energy|Gases,32.363800000000005,32.0021,35.403,40.0833,44.5073,48.07090000000001,53.5926,60.2726,67.65119999999999,74.8863,82.47910000000002
Secondary Energy|Gases|Natural Gas,32.363800000000005,32.0021,35.403,40.0833,44.5073,48.07090000000001,53.5926,60.2726,67.65119999999999,74.8863,82.47910000000002
Secondary Energy|Heat,3.4921,3.7463,4.7092,5.8243,7.052899999999999,8.431899999999999,9.8395,11.666900000000002,13.814000000000002,16.4888,19.5865
Secondary Energy|Heat|Geothermal,0.0127,0.0125,0.015,0.0177,0.0191,0.0206,0.0239,0.0289,0.0353,0.0427,0.051
Secondary Energy|Liquids,79.9958,79.292,86.7231,100.726,118.8493,133.4955,148.5611,160.18529999999998,166.1388,164.6818,159.54070000000002
Secondary Energy|Liquids|Biomass,0.0,0.305,0.7521,1.5143000000000002,2.6291,4.1877,6.0267,8.3824,11.2868,15.4528,20.8551
Secondary Energy|Liquids|Oil,79.9958,78.98700000000001,85.9706,99.21179999999998,116.2202,129.3079,142.5344,151.80289999999997,154.852,149.22910000000002,138.6857
